60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
60m_by_5m,5,0.9687728937728938
